y_pm,ML_pm,mismatch_pm
0.6186440677966102,4.926240759999999e-05,0.00020032591270457978
0.6338983050847458,4.926240759999999e-05,0.00019709477949969578
0.6491525423728813,4.926240759999999e-05,0.0001939247295357216
0.6644067796610169,4.926240759999999e-05,0.00019081462414538564
0.6796610169491526,4.926240759999999e-05,0.00018776334502956793
0.6949152542372882,4.926240759999999e-05,0.0001847697939495463
0.7101694915254237,4.926240759999999e-05,0.0001818328924232393
0.7254237288135593,4.926240759999999e-05,0.00017895158142078316
0.7406779661016949,4.926240759999999e-05,0.0001761248210655486
0.7559322033898305,4.926240759999999e-05,0.00017335159033493586
0.7711864406779662,4.926240759999999e-05,0.0001706308867653883
0.7864406779661017,4.926240759999999e-05,0.0001679617261591826
0.8016949152542373,4.926240759999999e-05,0.00016534314229399438
0.8169491525423729,4.926240759999999e-05,0.00016277418663535048
0.8322033898305085,4.926240759999999e-05,0.00016025392805019134
0.847457627118644,4.926240759999999e-05,0.00015778145252709486
0.8627118644067797,4.926240759999999e-05,0.00015535586289305847
0.8779661016949153,4.926240759999999e-05,0.00015297627853960716
0.8932203389830509,4.926240759999999e-05,0.00015064183514801321
0.9084745762711864,4.926240759999999e-05,0.00014835168441706958
0.923728813559322,4.926240759999999e-05,0.00014610499379807962
0.9389830508474576,4.926240759999999e-05,0.00014390094622496186
0.9542372881355933,4.926240759999999e-05,0.00014173873985656726
0.9694915254237289,4.926240759999999e-05,0.00013961758781588784
0.9847457627118644,4.926240759999999e-05,0.00013753671793326205
1.0,4.926240759999999e-05,0.0001354953724950203
0.1,0.0005911488912,0.004638368921875302
0.1152542372881356,0.0005911488912,0.0045469003550837606
0.13050847457627118,0.0005911488912,0.004461354690989072
0.14576271186440679,0.0005911488912,0.004381541110857978
0.1610169491525424,0.0005911488912,0.004307277684911237
0.17627118644067796,0.0005911488912,0.0042383910337137065
0.19152542372881357,0.0005911488912,0.00417471600687136
0.20677966101694917,0.0005911488912,0.004116095378157825
0.22203389830508474,0.0005911488912,0.004062379556217133
0.23728813559322035,0.0005911488912,0.004013426310045087
0.25254237288135595,0.0005911488912,0.003969100508467882
0.2677966101694915,0.0005911488912,0.003929273872892103
0.2830508474576271,0.0005911488912,0.0038938247426116845
0.2983050847457627,0.0005911488912,0.003862637851999029
0.31355932203389836,0.0005911488912,0.003835604118920033
0.32881355932203393,0.0005911488912,0.003812620443750192
0.3440677966101695,0.0005911488912,0.0037935895183678348
0.3593220338983051,0.0005911488912,0.0037784196445406204
0.37457627118644066,0.0005911488912,0.0037670245611112207
0.38983050847457634,0.0005911488912,0.003759323279419746
0.4050847457627119,0.0005911488912,0.003755239926391707
0.4203389830508475,0.0005911488912,0.0037547035947345098
0.43559322033898307,0.0005911488912,0.003757648199682273
0.45084745762711864,0.0005911488912,0.003764012341729739
0.4661016949152542,0.0005911488912,0.0037737391747856286
0.4813559322033899,0.0005911488912,0.0037867762791726767
0.4966101694915255,0.0005911488912,0.0038030755388824833
0.511864406779661,0.0005911488912,0.003822593022480225
0.5271186440677966,0.0005911488912,0.0038452888670320595
0.5423728813559322,0.0005911488912,0.0038711271644021883
0.5576271186440678,0.0005911488912,0.0039000758492336862
0.5728813559322035,0.0005911488912,0.003932106587895334
0.588135593220339,0.0005911488912,0.003967194667636953
0.6033898305084746,0.0005911488912,0.004005318885140219
0.6186440677966102,0.0005911488912,0.004046461433616977
0.6338983050847458,0.0005911488912,0.004090607787528788
0.6491525423728813,0.0005911488912,0.004137746583955826
0.6644067796610169,0.0005911488912,0.0041878694995590715
0.6796610169491526,0.0005911488912,0.004240971122009607
0.6949152542372882,0.0005911488912,0.0042970488146719665
0.7101694915254237,0.0005911488912,0.0043561025732354874
0.7254237288135593,0.0005911488912,0.004418134872891888
0.7406779661016949,0.0005911488912,0.00448315050455339
0.7559322033898305,0.0005911488912,0.004551156398484357
0.7711864406779662,0.0005911488912,0.004622161433614713
0.7864406779661017,0.0005911488912,0.004696176230665983
0.8016949152542373,0.0005911488912,0.004773212927105752
0.8169491525423729,0.0005911488912,0.004853284931797042
0.8322033898305085,0.0005911488912,0.0049364066570909415
0.847457627118644,0.0005911488912,0.005022593225966432
0.8627118644067797,0.0005911488912,0.0051118601516921824
0.8779661016949153,0.0005911488912,0.005204222987357565
0.8932203389830509,0.0005911488912,0.0052996969425059826
0.9084745762711864,0.0005911488912,0.0053982964639988085
0.923728813559322,0.0005911488912,0.0055000347781528625
0.9389830508474576,0.0005911488912,0.005604923391141381
0.9542372881355933,0.0005911488912,0.005712971544633461
0.9694915254237289,0.0005911488912,0.005824185623637956
0.9847457627118644,0.0005911488912,0.005938568513640496
1.0,0.0005911488912,0.006056118904215313
0.1,0.0011330353748,0.005787766245631598
0.1152542372881356,0.0011330353748,0.005777971098766432
0.13050847457627118,0.0011330353748,0.0057859755419865655
0.14576271186440679,0.0011330353748,0.005811495960575619
0.1610169491525424,0.0011330353748,0.005854323528358352
0.17627118644067796,0.0011330353748,0.005914322927995652
0.19152542372881357,0.0011330353748,0.005991431548928783
0.20677966101694917,0.0011330353748,0.006085659149764888
0.22203389830508474,0.0011330353748,0.006197087974910032
0.23728813559322035,0.0011330353748,0.006325873317784225
0.25254237288135595,0.0011330353748,0.006472244524977189
0.2677966101694915,0.0011330353748,0.00663650643711855
0.2830508474576271,0.0011330353748,0.0068190412629707264
0.2983050847457627,0.0011330353748,0.007020310883096625
0.31355932203389836,0.0011330353748,0.007240859578304892
0.32881355932203393,0.0011330353748,0.007481317175581759
0.3440677966101695,0.0011330353748,0.007742402600127929
0.3593220338983051,0.0011330353748,0.008024927816021377
0.37457627118644066,0.0011330353748,0.008329802129324326
0.38983050847457634,0.0011330353748,0.008658036815632819
0.4050847457627119,0.0011330353748,0.009010750018200175
0.4203389830508475,0.0011330353748,0.0093891718419572
0.43559322033898307,0.0011330353748,0.00979464954174103
0.45084745762711864,0.0011330353748,0.010228652668373472
0.4661016949152542,0.0011330353748,0.010692777992167501
0.4813559322033899,0.0011330353748,0.011188753967806053
0.4966101694915255,0.0011330353748,0.011718444434975717
0.511864406779661,0.0011330353748,0.012283851162696924
0.5271186440677966,0.0011330353748,0.012887114738885486
0.5423728813559322,0.0011330353748,0.013530513176754688
0.5576271186440678,0.0011330353748,0.014216457452702835
0.5728813559322035,0.0011330353748,0.014947483002839657
0.588135593220339,0.0011330353748,0.015726235984563797
0.6033898305084746,0.0011330353748,0.016555452854146058
0.6186440677966102,0.0011330353748,0.017437931522226058
0.6338983050847458,0.0011330353748,0.01837649203163061
0.6491525423728813,0.0011330353748,0.019373924367476203
0.6644067796610169,0.0011330353748,0.02043292067890723
0.6796610169491526,0.0011330353748,0.021555988899024214
0.6949152542372882,0.0011330353748,0.02274534454626076
0.7101694915254237,0.0011330353748,0.024002777451541335
0.7254237288135593,0.0011330353748,0.02532949038388399
0.7406779661016949,0.0011330353748,0.02672590717766965
0.7559322033898305,0.0011330353748,0.028191449164620908
0.7711864406779662,0.0011330353748,0.02972428067515498
0.7864406779661017,0.0011330353748,0.031321027296870696
0.8016949152542373,0.0011330353748,0.032976474633907404
0.8169491525423729,0.0011330353748,0.03468326058478599
0.8322033898305085,0.0011330353748,0.036431580563115795
0.847457627118644,0.0011330353748,0.03820893226443878
0.8627118644067797,0.0011330353748,0.03999993378479039
0.8779661016949153,0.0011330353748,0.041786254900259445
0.8932203389830509,0.0011330353748,0.043546704421408955
0.9084745762711864,0.0011330353748,0.045257514705926316
0.923728813559322,0.0011330353748,0.04689285562942691
0.9389830508474576,0.0011330353748,0.04842559316144135
0.9542372881355933,0.0011330353748,0.049828282097486576
0.9694915254237289,0.0011330353748,0.051074350428603754
0.9847457627118644,0.0011330353748,0.05213939864790318
1.0,0.0011330353748,0.053002507409686705
0.1,0.0016749218584,0.006404765588031935
0.1152542372881356,0.0016749218584,0.006566424866981779
0.13050847457627118,0.0016749218584,0.006770579245016006
0.14576271186440679,0.0016749218584,0.007018269375745012
0.1610169491525424,0.0016749218584,0.007310947184908545
0.17627118644067796,0.0016749218584,0.00765049877956403
0.19152542372881357,0.0016749218584,0.008039274051232392
0.20677966101694917,0.0016749218584,0.008480123488658231
0.22203389830508474,0.0016749218584,0.008976442816913899
0.23728813559322035,0.0016749218584,0.009532226170524294
0.25254237288135595,0.0016749218584,0.01015212858025305
0.2677966101694915,0.0016749218584,0.01084153859196535
0.2830508474576271,0.0016749218584,0.011606661819564712
0.2983050847457627,0.0016749218584,0.012454616129209839
0.31355932203389836,0.0016749218584,0.013393538909409752
0.32881355932203393,0.0016749218584,0.014432706428981756
0.3440677966101695,0.0016749218584,0.015582664517523548
0.3593220338983051,0.0016749218584,0.016855368571637164
0.37457627118644066,0.0016749218584,0.018264328984064493
0.38983050847457634,0.0016749218584,0.019824755220279267
0.4050847457627119,0.0016749218584,0.021553687531757126
0.4203389830508475,0.0016749218584,0.02347009917422138
0.43559322033898307,0.0016749218584,0.025594943329964148
0.45084745762711864,0.0016749218584,0.027951106927256997
0.4661016949152542,0.0016749218584,0.03056321736703238
0.4813559322033899,0.0016749218584,0.0334572271116107
0.4966101694915255,0.0016749218584,0.036659675023406724
0.511864406779661,0.0016749218584,0.04019649345615661
0.5271186440677966,0.0016749218584,0.04409120023901847
0.5423728813559322,0.0016749218584,0.04836229336095099
0.5576271186440678,0.0016749218584,0.05301966919625278
0.5728813559322035,0.0016749218584,0.058059938359201535
0.588135593220339,0.0016749218584,0.06346065338945661
0.6033898305084746,0.0016749218584,0.0691737318593123
0.6186440677966102,0.0016749218584,0.07511878819809104
0.6338983050847458,0.0016749218584,0.08117766178042363
0.6491525423728813,0.0016749218584,0.0871920326331922
0.6644067796610169,0.0016749218584,0.09296638861487128
0.6796610169491526,0.0016749218584,0.09827835746097402
0.6949152542372882,0.0016749218584,0.10289717185716951
0.7101694915254237,0.0016749218584,0.10660874862563274
0.7254237288135593,0.0016749218584,0.10924312484658494
0.7406779661016949,0.0016749218584,0.11006104257570903
0.7559322033898305,0.0016749218584,0.10189827017395547
0.7711864406779662,0.0016749218584,0.09654000137001162
0.7864406779661017,0.0016749218584,0.09397414350580247
0.8016949152542373,0.0016749218584,0.09404793617377516
0.8169491525423729,0.0016749218584,0.0965044485188532
0.8322033898305085,0.0016749218584,0.09824298331721493
0.847457627118644,0.0016749218584,0.09415978952898951
0.8627118644067797,0.0016749218584,0.08996371728707742
0.8779661016949153,0.0016749218584,0.08577642588864498
0.8932203389830509,0.0016749218584,0.08168966837293223
0.9084745762711864,0.0016749218584,0.0777685275174661
0.923728813559322,0.0016749218584,0.07405584608928661
0.9389830508474576,0.0016749218584,0.0705768659504461
0.9542372881355933,0.0016749218584,0.06734349951557073
0.9694915254237289,0.0016749218584,0.06435796416152784
0.9847457627118644,0.0016749218584,0.061615708855565
1.0,0.0016749218584,0.05910767356257285
0.1,0.002216808342,0.007143172178796342
0.1152542372881356,0.002216808342,0.007561493892104365
0.13050847457627118,0.002216808342,0.008068814366090415
0.14576271186440679,0.002216808342,0.008671952337886646
0.1610169491525424,0.002216808342,0.009379498773056216
0.17627118644067796,0.002216808342,0.010202065726334864
0.19152542372881357,0.002216808342,0.011152597846500911
0.20677966101694917,0.002216808342,0.01224675732651781
0.22203389830508474,0.002216808342,0.01350339489137009
0.23728813559322035,0.002216808342,0.014945120845771598
0.25254237288135595,0.002216808342,0.01659899069475701
0.2677966101694915,0.002216808342,0.018497318355168435
0.2830508474576271,0.002216808342,0.020678624662514467
0.2983050847457627,0.002216808342,0.02318871662166122
0.31355932203389836,0.002216808342,0.02608186845571414
0.32881355932203393,0.002216808342,0.029422030560706247
0.3440677966101695,0.002216808342,0.03328391379541362
0.3593220338983051,0.002216808342,0.03775366444774464
0.37457627118644066,0.002216808342,0.04292863250939061
0.38983050847457634,0.002216808342,0.048915409996169945
0.4050847457627119,0.002216808342,0.055824850392576786
0.4203389830508475,0.002216808342,0.06376218673294243
0.43559322033898307,0.002216808342,0.07280976799381689
0.45084745762711864,0.002216808342,0.08299970207768281
0.4661016949152542,0.002216808342,0.09427463180010887
0.4813559322033899,0.002216808342,0.10643830862582249
0.4966101694915255,0.002216808342,0.11910500632174836
0.511864406779661,0.002216808342,0.1316680233519042
0.5271186440677966,0.002216808342,0.14331777256129274
0.5423728813559322,0.002216808342,0.1516635149585851
0.5576271186440678,0.002216808342,0.13186288838175442
0.5728813559322035,0.002216808342,0.11633776911873395
0.588135593220339,0.002216808342,0.10594133239661452
0.6033898305084746,0.002216808342,0.10093219640812012
0.6186440677966102,0.002216808342,0.10102603733516013
0.6338983050847458,0.002216808342,0.10555398005511207
0.6491525423728813,0.002216808342,0.11365376586001963
0.6644067796610169,0.002216808342,0.12443284778809838
0.6796610169491526,0.002216808342,0.12528042006331608
0.6949152542372882,0.002216808342,0.1173918675224569
0.7101694915254237,0.002216808342,0.1100670728171027
0.7254237288135593,0.002216808342,0.10339492728255562
0.7406779661016949,0.002216808342,0.09740179084887535
0.7559322033898305,0.002216808342,0.09207495198605153
0.7711864406779662,0.002216808342,0.08737929363692587
0.7864406779661017,0.002216808342,0.08326837809022902
0.8016949152542373,0.002216808342,0.07969139840240591
0.8169491525423729,0.002216808342,0.07659725845692866
0.8322033898305085,0.002216808342,0.07393674500224101
0.847457627118644,0.002216808342,0.07166347483002355
0.8627118644067797,0.002216808342,0.06973408032146344
0.8779661016949153,0.002216808342,0.06810793955772387
0.8932203389830509,0.002216808342,0.06674665242347311
0.9084745762711864,0.002216808342,0.065613398806734
0.923728813559322,0.002216808342,0.06467227794331032
0.9389830508474576,0.002216808342,0.06388771025340367
0.9542372881355933,0.002216808342,0.06322397736711327
0.9694915254237289,0.002216808342,0.06264497578176342
0.9847457627118644,0.002216808342,0.062114257961435326
1.0,0.002216808342,0.06159542457272249
0.1,0.0027586948256,0.008126285221927931
0.1152542372881356,0.0027586948256,0.008912443466606246
0.13050847457627118,0.0027586948256,0.009870867595289878
0.14576271186440679,0.0027586948256,0.011025006844814111
0.1610169491525424,0.0027586948256,0.012404710850790202
0.17627118644067796,0.0027586948256,0.014047668842435801
0.19152542372881357,0.0027586948256,0.01600126825177184
0.20677966101694917,0.0027586948256,0.018324973111739862
0.22203389830508474,0.0027586948256,0.021093333918867918
0.23728813559322035,0.0027586948256,0.024399734767915127
0.25254237288135595,0.0027586948256,0.028360936063290487
0.2677966101694915,0.0027586948256,0.033122333194036346
0.2830508474576271,0.0027586948256,0.03886353004847021
0.2983050847457627,0.0027586948256,0.04580315182666894
0.31355932203389836,0.0027586948256,0.05420050832011325
0.32881355932203393,0.0027586948256,0.06434934320223018
0.3440677966101695,0.0027586948256,0.0765550112342468
0.3593220338983051,0.0027586948256,0.09108105093519903
0.37457627118644066,0.0027586948256,0.10804634254521195
0.38983050847457634,0.0027586948256,0.12725717418749016
0.4050847457627119,0.0027586948256,0.14798553051238894
0.4203389830508475,0.0027586948256,0.16877464099561923
0.43559322033898307,0.0027586948256,0.17443502201950867
0.45084745762711864,0.0027586948256,0.1476848915991188
0.4661016949152542,0.0027586948256,0.12733311616251497
0.4813559322033899,0.0027586948256,0.11521865662955089
0.4966101694915255,0.0027586948256,0.11167485104598374
0.511864406779661,0.0027586948256,0.11576142706862336
0.5271186440677966,0.0027586948256,0.1258354197742445
0.5423728813559322,0.0027586948256,0.14011010255621448
0.5576271186440678,0.0027586948256,0.15447045591497321
0.5728813559322035,0.0027586948256,0.14252554215383428
0.588135593220339,0.0027586948256,0.13190659196017285
0.6033898305084746,0.0027586948256,0.1226796721691048
0.6186440677966102,0.0027586948256,0.11479189080198526
0.6338983050847458,0.0027586948256,0.10813460418826726
0.6491525423728813,0.0027586948256,0.10257977494773685
0.6644067796610169,0.0027586948256,0.09799893883931254
0.6796610169491526,0.0027586948256,0.09427177664764141
0.6949152542372882,0.0027586948256,0.09128880564421082
0.7101694915254237,0.0027586948256,0.08895089356065355
0.7254237288135593,0.0027586948256,0.08716714660427005
0.7406779661016949,0.0027586948256,0.08585205770969562
0.7559322033898305,0.0027586948256,0.08492245920421371
0.7711864406779662,0.0027586948256,0.08107661719287695
0.7864406779661017,0.0027586948256,0.07855061390484874
0.8016949152542373,0.0027586948256,0.07952319151808229
0.8169491525423729,0.0027586948256,0.08333952913570875
0.8322033898305085,0.0027586948256,0.08302034142619952
0.847457627118644,0.0027586948256,0.08254611550852531
0.8627118644067797,0.0027586948256,0.08183506631709914
0.8779661016949153,0.0027586948256,0.08082262469146018
0.8932203389830509,0.0027586948256,0.07946846422510101
0.9084745762711864,0.0027586948256,0.07776138281976552
0.923728813559322,0.0027586948256,0.07572058873941445
0.9389830508474576,0.0027586948256,0.07339278283612605
0.9542372881355933,0.0027586948256,0.07084555575200424
0.9694915254237289,0.0027586948256,0.06815857344127929
0.9847457627118644,0.0027586948256,0.06541443052113294
1.0,0.0027586948256,0.06269082138746185
0.1,0.0033005813092,0.009410312814063126
0.1152542372881356,0.0033005813092,0.010715591207466346
0.13050847457627118,0.0033005813092,0.012338514936016232
0.14576271186440679,0.0033005813092,0.014343140434873058
0.1610169491525424,0.0033005813092,0.016813865453897625
0.17627118644067796,0.0033005813092,0.01986170318344127
0.19152542372881357,0.0033005813092,0.023632713484250445
0.20677966101694917,0.0033005813092,0.028319137391664584
0.22203389830508474,0.0033005813092,0.03417364057928107
0.23728813559322035,0.0033005813092,0.04152642719540389
0.25254237288135595,0.0033005813092,0.05080312652340557
0.2677966101694915,0.0033005813092,0.06253681268640998
0.2830508474576271,0.0033005813092,0.07735761120758766
0.2983050847457627,0.0033005813092,0.09592436676138683
0.31355932203389836,0.0033005813092,0.11873384782188301
0.32881355932203393,0.0033005813092,0.14572093588385304
0.3440677966101695,0.0033005813092,0.175617715145871
0.3593220338983051,0.0033005813092,0.2043132940853123
0.37457627118644066,0.0033005813092,0.16967386805834495
0.38983050847457634,0.0033005813092,0.14260928956502528
0.4050847457627119,0.0033005813092,0.12704758555569085
0.4203389830508475,0.0033005813092,0.1238471401342931
0.43559322033898307,0.0033005813092,0.131228373986233
0.45084745762711864,0.0033005813092,0.14620264765397128
0.4661016949152542,0.0033005813092,0.1658287733038425
0.4813559322033899,0.0033005813092,0.16749621874134013
0.4966101694915255,0.0033005813092,0.15285574162169635
0.511864406779661,0.0033005813092,0.1406110099126754
0.5271186440677966,0.0033005813092,0.13059617906955612
0.5423728813559322,0.0033005813092,0.12255640394560485
0.5576271186440678,0.0033005813092,0.11622594186104906
0.5728813559322035,0.0033005813092,0.11135994538052629
0.588135593220339,0.0033005813092,0.107742822939489
0.6033898305084746,0.0033005813092,0.10518550145866368
0.6186440677966102,0.0033005813092,0.09896565742360286
0.6338983050847458,0.0033005813092,0.08669384470892183
0.6491525423728813,0.0033005813092,0.07901238507637798
0.6644067796610169,0.0033005813092,0.07618728872007285
0.6796610169491526,0.0033005813092,0.07849736621621206
0.6949152542372882,0.0033005813092,0.08615144179714729
0.7101694915254237,0.0033005813092,0.09918682699286607
0.7254237288135593,0.0033005813092,0.10248565577817825
0.7406779661016949,0.0033005813092,0.10162284040695668
0.7559322033898305,0.0033005813092,0.10010329563580789
0.7711864406779662,0.0033005813092,0.09789297114656492
0.7864406779661017,0.0033005813092,0.09503852502327803
0.8016949152542373,0.0033005813092,0.09165744230274986
0.8169491525423729,0.0033005813092,0.08791495771515045
0.8322033898305085,0.0033005813092,0.08399517484550356
0.847457627118644,0.0033005813092,0.08007459455854005
0.8627118644067797,0.0033005813092,0.07630358063184328
0.8779661016949153,0.0033005813092,0.07279731078468088
0.8932203389830509,0.0033005813092,0.06963464968900557
0.9084745762711864,0.0033005813092,0.0668620143947527
0.923728813559322,0.0033005813092,0.06449938422710078
0.9389830508474576,0.0033005813092,0.0625464000358752
0.9542372881355933,0.0033005813092,0.060987396867301924
0.9694915254237289,0.0033005813092,0.059794923995623805
0.9847457627118644,0.0033005813092,0.05893177261874416
1.0,0.0033005813092,0.0583518162467529
0.1,0.0038424677928,0.01105674251124511
0.1152542372881356,0.0038424677928,0.013090587822538802
0.13050847457627118,0.0038424677928,0.015692074769098507
0.14576271186440679,0.0038424677928,0.019016337148817897
0.1610169491525424,0.0038424677928,0.023277329572785166
0.17627118644067796,0.0038424677928,0.028770735746972975
0.19152542372881357,0.0038424677928,0.035905523263933925
0.20677966101694917,0.0038424677928,0.04524500276127286
0.22203389830508474,0.0038424677928,0.05755347698519764
0.23728813559322035,0.0038424677928,0.07382997054246121
0.25254237288135595,0.0038424677928,0.09527314161010536
0.2677966101694915,0.0038424677928,0.12304197694144314
0.2830508474576271,0.0038424677928,0.15755987345453826
0.2983050847457627,0.0038424677928,0.19711497811454637
0.31355932203389836,0.0038424677928,0.20600585082157385
0.32881355932203393,0.0038424677928,0.1681340879210177
0.3440677966101695,0.0038424677928,0.14304287565650664
0.3593220338983051,0.0038424677928,0.13463966804020355
0.37457627118644066,0.0038424677928,0.14137482847496852
0.38983050847457634,0.0038424677928,0.15876478519638593
0.4050847457627119,0.0038424677928,0.182213976813403
0.4203389830508475,0.0038424677928,0.1805324995129114
0.43559322033898307,0.0038424677928,0.16313666806676663
0.45084745762711864,0.0038424677928,0.14931537575172393
0.4661016949152542,0.0038424677928,0.13863533992448218
0.4813559322033899,0.0038424677928,0.13061753124531594
0.4966101694915255,0.0038424677928,0.12482837368614308
0.511864406779661,0.0038424677928,0.12089918291603396
0.5271186440677966,0.0038424677928,0.10678501337903012
0.5423728813559322,0.0038424677928,0.09010071150579746
0.5576271186440678,0.0038424677928,0.07956566929586617
0.5728813559322035,0.0038424677928,0.07559564851772826
0.588135593220339,0.0038424677928,0.07867241499054733
0.6033898305084746,0.0038424677928,0.08917541213023716
0.6186440677966102,0.0038424677928,0.10716399407223665
0.6338983050847458,0.0038424677928,0.1202895044177914
0.6491525423728813,0.0038424677928,0.11916287052657637
0.6644067796610169,0.0038424677928,0.1168773415784089
0.6796610169491526,0.0038424677928,0.11346530624972495
0.6949152542372882,0.0038424677928,0.10912608898518039
0.7101694915254237,0.0038424677928,0.1041725086733426
0.7254237288135593,0.0038424677928,0.09895723763242747
0.7406779661016949,0.0038424677928,0.09380712725346474
0.7559322033898305,0.0038424677928,0.08898276258074045
0.7711864406779662,0.0038424677928,0.08466508994737298
0.7864406779661017,0.0038424677928,0.08096108388142165
0.8016949152542373,0.0038424677928,0.077918246352771
0.8169491525423729,0.0038424677928,0.07554018591363587
0.8322033898305085,0.0038424677928,0.07379905895262961
0.847457627118644,0.0038424677928,0.07264342228249399
0.8627118644067797,0.0038424677928,0.0720017199041042
0.8779661016949153,0.0038424677928,0.0717825671636797
0.8932203389830509,0.0038424677928,0.07187364174630317
0.9084745762711864,0.0038424677928,0.07214156674823702
0.923728813559322,0.0038424677928,0.07243555137418356
0.9389830508474576,0.0038424677928,0.07259724693394243
0.9542372881355933,0.0038424677928,0.07247764833584813
0.9694915254237289,0.0038424677928,0.07195877184186861
0.9847457627118644,0.0038424677928,0.07097433755871707
1.0,0.0038424677928,0.06952203922129074
0.1,0.0043843542764,0.013146966098421586
0.1152542372881356,0.0043843542764,0.01620385545304337
0.13050847457627118,0.0043843542764,0.020254274960458174
0.14576271186440679,0.0043843542764,0.02564765630687349
0.1610169491525424,0.0043843542764,0.03289133238584274
0.17627118644067796,0.0043843542764,0.042722763547592746
0.19152542372881357,0.0043843542764,0.056205159339812294
0.20677966101694917,0.0043843542764,0.07482601896545871
0.22203389830508474,0.0043843542764,0.10050567676832811
0.23728813559322035,0.0043843542764,0.13523185852796438
0.25254237288135595,0.0043843542764,0.1796892140844022
0.2677966101694915,0.0043843542764,0.2302071250518002
0.2830508474576271,0.0043843542764,0.1939171550329548
0.2983050847457627,0.0043843542764,0.1590333864439748
0.31355932203389836,0.0043843542764,0.1448030912317999
0.32881355932203393,0.0043843542764,0.15084101677834105
0.3440677966101695,0.0043843542764,0.1709056087063583
0.3593220338983051,0.0043843542764,0.19833312341249432
0.37457627118644066,0.0043843542764,0.18835577164651374
0.38983050847457634,0.0043843542764,0.1690606269030368
0.4050847457627119,0.0043843542764,0.15456721538338503
0.4203389830508475,0.0043843542764,0.1440926045753037
0.43559322033898307,0.0043843542764,0.13691050444367225
0.45084745762711864,0.0043843542764,0.128252475878748
0.4661016949152542,0.0043843542764,0.10325842763832072
0.4813559322033899,0.0043843542764,0.08604142013603477
0.4966101694915255,0.0043843542764,0.07704341023938321
0.511864406779661,0.0043843542764,0.0769758631016142
0.5271186440677966,0.0043843542764,0.08655832209464742
0.5423728813559322,0.0043843542764,0.10614134046487977
0.5576271186440678,0.0043843542764,0.13524612527424706
0.5728813559322035,0.0043843542764,0.13512491790070724
0.588135593220339,0.0043843542764,0.1323999108132352
0.6033898305084746,0.0043843542764,0.12798196960290564
0.6186440677966102,0.0043843542764,0.12226969056909143
0.6338983050847458,0.0043843542764,0.11584035115793423
0.6491525423728813,0.0043843542764,0.10928790650244835
0.6644067796610169,0.0043843542764,0.10310463351857446
0.6796610169491526,0.0043843542764,0.09763227274175634
0.6949152542372882,0.0043843542764,0.09306750910349615
0.7101694915254237,0.0043843542764,0.0894930001819152
0.7254237288135593,0.0043843542764,0.08691128293613681
0.7406779661016949,0.0043843542764,0.08527004383605918
0.7559322033898305,0.0043843542764,0.08447559680961036
0.7711864406779662,0.0043843542764,0.08439598461022402
0.7864406779661017,0.0043843542764,0.08485759987405206
0.8016949152542373,0.0043843542764,0.08564123940476298
0.8169491525423729,0.0043843542764,0.08648540620204015
0.8322033898305085,0.0043843542764,0.08710500769381824
0.847457627118644,0.0043843542764,0.08722956528341108
0.8627118644067797,0.0043843542764,0.08665509965428864
0.8779661016949153,0.0043843542764,0.08529182296603144
0.8932203389830509,0.0043843542764,0.08318532050193483
0.9084745762711864,0.0043843542764,0.08049926219924464
